text,label
"This film is one of Michael Keaton's best. Throughout the film he is 'on'. With co-stars like Ms. Henner, Joe Piscopo and Danny DeVito, you can't go wrong. Great laughs, great fun for everyone.",1
"I first saw this film about 11 years ago when my former college Accounting professor recommended it to me. I was amazed that a movie from 1968 could so coherently and hilariously portray computer crime. Maggie Smith is delightful and Ustinov plays the ""retro hacker"" perfectly. ""O Nolo Mio""!!!!!",1
"a timeless classic, wonderfully acted with perfect location settings, conjuring a marvelous atmospheric movie. a simple story mingled with humor and suspense. i wish that a video was available in Britain. i have seen this film on many occasions and it remains one of my favorites along with Oh Mr Porter.",1
"This, I think, is one of the best pictures ever made. It's so pure and beautiful. It really touched me. I'm glad David Lynch proved that a film doesn't necessarily need SFX, a twisting, complicated plot or flashy images. Way to go,Dave. I'd like to see Cronenberg do that!",1
"In Black Mask, Jet Li plays a bio-engineered super-killer turned pacifist, who has to fight against other super-killers. Bad plot, bad sfx(60 million dollar budget), but the fighting scenes were excellent! Jet Li is the greatest martial-arts star alive!",1
"This movie is rich with action and gore. The story line is strong enough to support the action sequences. The English version needs a tad bit of help in the dubbing department but it was still enjoyable. This movie ranks among my personal favorites next to ""Hard Boiled"" ...",1
"I don't believe this was an acting challenge for Richard Harris. This was an uncomplicated plot, yet interesting. It is a good movie to watch when you don't want to do a lot of thinking, just want to be told a simple story. The Canadian scenery was breathtaking. The beautiful Fall shots alone made the picture worth seeing.",1
"A charming little film set in the UK about the reunion of a WWII all girl (almost) swing band. A fine cast of oldsters bring lighthearted perspectives on life to this fun tale with an award winning performance by Dench and Laine's always great ""pipes"". Time well spent and a fun watch for all.",1
This film was in one word amazing! I have only seen it twice and have been hunting it everywhere. A beautiful ensemble of older screen gems who still have that energy. Judy Denchs ability to carry the whole film was amazing. Her subtle chemistry with the knight in stolen armour was great,1
"Superb cast, more please!<br /><br />If you can catch just about anything else written by Plater (or starring these wonderful actors). For anyone who doesn't know Plater has a real feeling for jazz, my recommendation is to see the 'Beiderbecke' trilogy whenever you can.<br /><br />""There's three kinds of jazz - Hot, Cool and 'What time does the tune start?'""",1
"This movie was on British TV last night, and is wonderful! Strong women, great music (most of the time) and just makes you think. We do have stereotypes of what older people ""ought"" to do, and there are fantastic cameos of the ""sensible but worried children"". Getting near to my best movie ever !",1
How can you resist watching a film with some swing? It's a delightful little film full of wonderful actors and a wonderful story line. Too bad they don't tour out here...I'd go see them. See it if for no other reason than to hear some good music.,1
"I must say as a girl with a cowboy of my own,I love this flick.It left me lovin them boots and wranglers even more.I told my friend about it and she loved it just as much,we were 'bout 13 at the time.I think it's the greatest love story ever told!I own it and never get tired of Bud & Sissy.",1
"Another entertaining Travolta dance flick! GREAT MUSIC, mood, and scenes. Debra Winger is beautiful! Like ""Saturday Night Fever"", this macho film features extremely improbable scenes of beautiful women falling for Travolta and almost begging him to have sex with them.",1
